path,label,label_index,artist,split,sha256,phash
data/private/portraitnet/general_paintings/alexey-venetsianov_girl-with-culf.jpg,general_painting,0,alexey-venetsianov,train,02fa08d52b76060c9dd294a4f8f9c356aef13d87de437571dd984bc387a2ee9a,cc4e3911e767991c
data/private/portraitnet/general_paintings/alfred-manessier_david-1948.jpg,general_painting,0,alfred-manessier,test,5e39883ca1812db5593e433fa554f19e4ed431c329b4734dba90eb30fe2dacf5,96c76e98b95a4b21
data/private/portraitnet/general_paintings/alfred-manessier_les-dieux-marins-1935.jpg,general_painting,0,alfred-manessier,test,0d11489966febc91b239b18a5187348ec8d5f8af2cb22dcaf3cf2de5286edd5a,c3657e1ce1cb1926
data/private/portraitnet/general_paintings/alfred-manessier_soir-e-d-octobre-1946.jpg,general_painting,0,alfred-manessier,test,ef6c25d4df387579c3fbabcfd7501795bd100f9bdd1494ea898aa8bcd66de412,e0fe17c03cb23372
data/private/portraitnet/general_paintings/alfred-sisley_moret-sur-loing-1885.jpg,general_painting,0,alfred-sisley,val,0e03b7dcba8f96804c6419265faa99a7a7834c2f6f02ed627bbed9cb729b8743,c9d8b222cc350fee
data/private/portraitnet/general_paintings/alfred-sisley_moret-sur-loing-1888-1.jpg,general_painting,0,alfred-sisley,val,c92c1c2fee10d7a128951776b8367534e3aad4717953c8bd512dc8f7dd9b3c86,8a9a39e562eb259c
data/private/portraitnet/general_paintings/alfred-sisley_near-louveciennes-1874.jpg,general_painting,0,alfred-sisley,val,67415470ae4da2985bd5d4853cbc214cf4015d5e548e7d8d517a5ceff185aa2f,b0a00f6f99e2398f
data/private/portraitnet/general_paintings/alfred-sisley_near-louveciennes-1876.jpg,general_painting,0,alfred-sisley,val,0356c52f6ef9c6a623c2953b51570f06c3cbcc501a7f26481da99f255b57e6dd,d770e06fd06478c3
data/private/portraitnet/general_paintings/alfred-sisley_on-the-banks-of-the-river-loing.jpg,general_painting,0,alfred-sisley,val,34a7f18ed8f127361f0d5927fc5e4aec2d4feb24ed0800e32c01dac40ca2c517,85c7e47160ba3e17
data/private/portraitnet/general_paintings/alfred-sisley_on-the-cliffs-langland-bay-wales-1897.jpg,general_painting,0,alfred-sisley,val,70d7a722b06b6cb665e34c4fc5fbcd1b6c33cfbe73335c78b196d67ee6036429,a098efb65c6a1723
data/private/portraitnet/general_paintings/alfred-sisley_path-near-the-parc-de-courances-1868.jpg,general_painting,0,alfred-sisley,val,a660e14e769a30ea3d9dfd5cb4f02af75d883ffc45b23049c61d720fb5d9d243,b519d8dc4825c63f
data/private/portraitnet/general_paintings/alfred-sisley_platz-in-argenteuil-1872.jpg,general_painting,0,alfred-sisley,val,dd1d85765c884eaae6522903fdfbc1d36bbf8f1ebf0405dd5e8aa561da322dc2,b0ee4770bd0d638a
data/private/portraitnet/general_paintings/alfred-sisley_regata-at-hampton-court-1874.jpg,general_painting,0,alfred-sisley,val,da46248023bf33fddd3aa9ba4761dceec852a769586ed9c0af144e7c768c8571,9cbcc7c1631f883c
data/private/portraitnet/general_paintings/alfred-sisley_rider-at-the-edge-of-the-forest-1875.jpg,general_painting,0,alfred-sisley,val,0e328c89c84b730215564b697a47221c1515b146cfd860bab38b6dfc69792390,af36d259cbc105c6
data/private/portraitnet/general_paintings/alfred-sisley_road-at-veneux-1886.jpg,general_painting,0,alfred-sisley,val,e0eb637497c0459fff15b6ba291aa3bed40b478f7c2603d89c557a875c6e110a,d1ae4c5eba61354a
data/private/portraitnet/general_paintings/alfred-sisley_road-from-hampton-court-1874.jpg,general_painting,0,alfred-sisley,val,cd8eaeb8bf56d0868001248e0260e73f2e0c014f7f9659d79bfc4baf3deb14f3,8582e13fc3710fb3
data/private/portraitnet/general_paintings/alfred-sisley_sablons-in-spring-1890.jpg,general_painting,0,alfred-sisley,val,bf7f562d895183471798e196aaf43ece351a60ad4dfbedc7c809c0689b8c5363,f0988d637d7b1464
data/private/portraitnet/general_paintings/alfred-sisley_saint-cloud-1877.jpg,general_painting,0,alfred-sisley,val,c4a435a8f156afc441844f004a99af3f6dc38d35979b1cd0fb8b3834cafe8b15,d499710f97f24e30
data/private/portraitnet/general_paintings/alfred-sisley_saint-mammes-evening-1885.jpg,general_painting,0,alfred-sisley,val,f74edfe277ac161159ba3f771b742e691a5f2695017c7a45c42191a921c61229,9fb36114f2e2352a
data/private/portraitnet/general_paintings/alfred-sisley_saint-mammes-house-on-the-canal-du-loing-1885.jpg,general_painting,0,alfred-sisley,val,b7d89a0d66b92f25637b4964a33d942a786265ba38fb4fbd96c552686726267c,bf8ef8d44a62a095
data/private/portraitnet/general_paintings/alfred-sisley_setting-sun-at-moret-1892.jpg,general_painting,0,alfred-sisley,val,8a7d0397d313974c6974252e54d07f35ab70a7ca8257cd3f4b1b62d80cffa6f9,ede2951fd06a6087
data/private/portraitnet/general_paintings/alfred-sisley_sevres-bridge-1877.jpg,general_painting,0,alfred-sisley,val,ee2830df59b0a3c4dc7f8ea5d3b7c8e7414a0e83bd99ab38738fe279d559a109,8be4961b2df45278
data/private/portraitnet/general_paintings/alfred-sisley_snow-effect-at-veneux-1884.jpg,general_painting,0,alfred-sisley,val,1c0a98d58f45b2b80b358e9aa55583e4db49bef1612cddfccc672a27c1d0c873,bb278078f64e23d2
data/private/portraitnet/general_paintings/alfred-sisley_snow-effect-at-veneux.jpg,general_painting,0,alfred-sisley,val,9e1697f23fbadef08f67fd132c2e22db0a9ab3fa7627b40945335a38c116972a,bcb3809a675a83b5
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_azenhas.jpg,general_painting,0,amadeo-de-souza-cardoso,train,9dab56f58b29d5c4d2fbbe94b773a55e9b40f0a758f74ed315f45f6b62ca3ffa,e2af9bd120dc9685
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_basque-landscape-1914.jpg,general_painting,0,amadeo-de-souza-cardoso,train,d07fc283501fdf1fbc9221e5bdd278e8656db5160f7944c3ee6174b92c72d1a8,d9da1f529223369c
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_bridge-1914.jpg,general_painting,0,amadeo-de-souza-cardoso,train,295d76521bc6095c590dcfbab63ed62ecdaa9c8ae5bf2607f84d7a6b8fdf9875,e07a3b614e8619fa
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_brook-house-1913.jpg,general_painting,0,amadeo-de-souza-cardoso,train,aabd4a4c1d97aa40d7ac53377b7fb3529500775edbf93728c4230cfa3f34aa3f,c2e0f19e8db89ab4
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_cash-register-1917.jpg,general_painting,0,amadeo-de-souza-cardoso,train,f2cb6df655bc8211c839cc1ef5ada37aa2830b509436b344da560b19c7dc62bb,d4580f0f5cd862bd
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_castle-1912.jpg,general_painting,0,amadeo-de-souza-cardoso,train,c29f933faa7b0e080d5b950dea9588f73288949a670c5ddf7b9df8f187511fab,c041497e333ddf32
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_composition-with-guitar.jpg,general_painting,0,amadeo-de-souza-cardoso,train,fe01848bca882a6e30b502f119c49a08d65288ea9def17c58826c71a4b652c1c,b5a37b0d43926a9c
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_composition-with-violin.jpg,general_painting,0,amadeo-de-souza-cardoso,train,8e345eb306e846a6830390665ac2ec13102db861cfd493ab7c6150ca13d0e437,837334ce2fe3130d
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_corpus-christi-procession-1913(1).jpg,general_painting,0,amadeo-de-souza-cardoso,train,9963a1f79c27875c030583527434fe1b0c18d1734ccbec2613d4b9410360af80,a493dbe1258f324b
data/private/portraitnet/general_paintings/amadeo-de-souza-cardoso_don-quihote-1914.jpg,general_painting,0,amadeo-de-souza-cardoso,train,94146a4c916f773d35f64d43bdd15fe5ad939d8e29890c80cfec8300c3a62c8f,a0c3549d1ff84ac7
data/private/portraitnet/general_paintings/amedeo-modigliani_the-cellist-1909.jpg,general_painting,0,amedeo-modigliani,val,c71d92cee9203e5d90e3ee1494795c645780f3c22146557b605ff5849dc46f25,efd822f33ecc0807
data/private/portraitnet/general_paintings/antoine-blanchard_notre-dame.jpg,general_painting,0,antoine-blanchard,train,97e2afa25e0e0dfdaa6b0dbefb8fff6941512d5e2c5f288a4ce87e963914415b,d8b1dc754e39a845
data/private/portraitnet/general_paintings/antoine-blanchard_omnibus-on-the-place-de-la-madeleine-winter.jpg,general_painting,0,antoine-blanchard,train,b6b95b62bb6ddbf7ace32c0b61fdee1faf4d835b9a1f9bff1faf11ca066d8399,8467b370dd4d23a9
data/private/portraitnet/general_paintings/antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,general_painting,0,antoine-blanchard,train,ad48599fdd7c5a0bf3413515250e094f48b70522a169760503d4c0f78f5307d9,8ca0a232995f57f6
data/private/portraitnet/general_paintings/antoine-blanchard_opera-caf-de-la-paix.jpg,general_painting,0,antoine-blanchard,train,d9d926a4ca5e9b445d1bd1a25d2357ee53e31fdbe688826ddf8a51fe17e04444,95a19a5ad40de5e3
data/private/portraitnet/general_paintings/antoine-blanchard_palais-royal.jpg,general_painting,0,antoine-blanchard,train,312945308a9f5505fb85ecd979e71163d874d90f307eca75ee74a314d04ad5b2,c6c7f038ed5c8985
data/private/portraitnet/general_paintings/antoine-blanchard_paris-la-cathedrale-notre-dame.jpg,general_painting,0,antoine-blanchard,train,d1d1bf70dd2956b797d5e2f1e0412193b22cf3aee03d4ccd1973d07852da530e,98a8d766cd3dd450
data/private/portraitnet/general_paintings/antoine-blanchard_paris-la-chatelet.jpg,general_painting,0,antoine-blanchard,train,b3d7f179aa6511934943bcabe1c0037526dc2e50ddf336d8dcb58930eb3d76fc,87d4b871eb0fa4a1
data/private/portraitnet/general_paintings/antoine-blanchard_paris-les-bouquinistes.jpg,general_painting,0,antoine-blanchard,train,166d3f070950c40a8902cbb774ce127a0c6ae3c4a888f03ea3c01ca218a7cd0e,d8b857670a39f644
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-l-opera-caf-de-la-paix-1.jpg,general_painting,0,antoine-blanchard,train,558fa0fc661838b6831a647c0ca87fb99709d9bc4e96cde73e6a71c9363113aa,bc8c9adac522e267
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-bastiile-1.jpg,general_painting,0,antoine-blanchard,train,b49f9de3ff0f0463b876660da559efb4496de5c1aa97f2d154f4af416cd8b8fb,d4d1ad2f30da47a4
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-bastiile-2.jpg,general_painting,0,antoine-blanchard,train,6a75ed43627c26b99de09af441d2155d514fc0af279c79d719cba4a0b4108f49,d491f72d33d2c02d
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-bastiile-3.jpg,general_painting,0,antoine-blanchard,train,7706c73a099b2480f69751617ca4dc5958c1d384d6b15236eed0893bc4d4d52e,d1f52f18d144ba4b
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-bastiile.jpg,general_painting,0,antoine-blanchard,train,1b3284f297eb13ba43d9d402b1f95865d8c7d8463903b862df0ac61e30ace029,d5f5af4c20d48b29
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-concorde-1.jpg,general_painting,0,antoine-blanchard,train,31c28c64a70b68cf359f55047a725bafaf5a67242f69b52d87bcacbfc5a325a1,cad0c726f0cb6535
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-concorde-2.jpg,general_painting,0,antoine-blanchard,train,7d9f1d941b720206fa3c4216c4fa2a5d2dab2909fcee3597e9b766f7c8204c4c,ceb2f52724cca1d1
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-concorde-3.jpg,general_painting,0,antoine-blanchard,train,a83efedf31ec7382516da45034e27dc35f2f1230f1875711f6eebf7819eaa825,8bb58a7167b8d055
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-1.jpg,general_painting,0,antoine-blanchard,train,017606b7d75899e7ef4440ca2adad158dae7f60f9f8e2d5083e0ffca1b54c033,c8d1cd6db43d32e0
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-2.jpg,general_painting,0,antoine-blanchard,train,ce6bb839e266fd0e76ed480012db7bd9cf8a61af83942cfff47bde14b97ba527,cce3f618cb04b6e8
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-3.jpg,general_painting,0,antoine-blanchard,train,e90bbf883a4104b5e47632380a5fb69224b80f9d52f200eb15ac394b3f40d3ae,c5d5d2379c09c9c3
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-4.jpg,general_painting,0,antoine-blanchard,train,856fe8aea66155edf6a22eff1c2d05b4a13232ba5d597feb4902a3c5efa61b46,d9c4c52dbe739a08
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-hiver.jpg,general_painting,0,antoine-blanchard,train,c8106b970c5f1ef0f266b282d1846c17d6ac9ff4ad005b096726afe5d8c2c30a,c56ab154f32c33e4
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-marche-aux-fleurs.jpg,general_painting,0,antoine-blanchard,train,018c500351b77a1aef33ea235c966a8697d32ee64b1751f0acdfe894c579048d,c4d4f7722d0ddc60
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine-winter.jpg,general_painting,0,antoine-blanchard,train,f6c887c24b81cda7f43c94019d78b0ef3124dae0f7ce8b273c204d81ea374113,99e6ba6e905f208b
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-madeleine.jpg,general_painting,0,antoine-blanchard,train,2784ee0db6cb3186a37dd7cad0c56a2da6a7fb8c8a09a191fa7443132bbc8ec3,c594d3763e29ace0
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-10.jpg,general_painting,0,antoine-blanchard,train,c5054b1d124f5c5603206b86c9bf26e5cbd0378ca25944d5ca353faf9aa4151f,dcda95258ed99245
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-3.jpg,general_painting,0,antoine-blanchard,train,198f49b9b55a48019f771f2df08762d4dad651939a5d04b5b4e710d585943327,83cec570b131dc3d
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-4.jpg,general_painting,0,antoine-blanchard,train,2ade10fcfa50af2975e3be053be7f1a0522a96ea4366b1b1de70a42bf226fa5c,c4dbb916a26cb345
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-5.jpg,general_painting,0,antoine-blanchard,train,5636f29a9319ecc5fb7caca14da0487b07151fe8113ec1991545828253666353,989ecc65c507cec9
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-6.jpg,general_painting,0,antoine-blanchard,train,9c9c2b0ccc2f29ab73b0799b75d8c3933d939505737ab88c974fe84f4a1c1efe,98ba8c6562d51f8e
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-7.jpg,general_painting,0,antoine-blanchard,train,546f0d1958c5ceffea11d52682da1d09af7ec4c081f5eb5efe68ea7c1c245ae7,8d9e9d7152742a8e
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-8.jpg,general_painting,0,antoine-blanchard,train,0a01dd770d8d5a9c5ba5c15790fc94d56fc8bafa7caa4c536db75c6f3f8993e2,989f9d70d6542d83
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republic-9.jpg,general_painting,0,antoine-blanchard,train,f4f7aebef67c7f146b7146b33f59ac7bdf73355dc8d37013d9dd5ea163c8bffd,98989965d475abd2
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republique-2.jpg,general_painting,0,antoine-blanchard,train,cd1b1165bfcfbb9d527f9b6866ff533be7644505fc00fd766e3757427aeb2494,8386e671918eaed3
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republique-3.jpg,general_painting,0,antoine-blanchard,train,807134a493e4a6348b373cee097d49fae0b476c7ddc7e7cd26f9141075be9320,d3d89e378047e9b0
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republique-4.jpg,general_painting,0,antoine-blanchard,train,e430134afb53a49d99f7d340ccfc0fa86628f04fceca34d786ccf270470f9464,d9cad624c87c9257
data/private/portraitnet/general_paintings/antoine-blanchard_place-de-la-republique.jpg,general_painting,0,antoine-blanchard,train,77e1cf338b5d9dc2aeca87d36f8c748ebec34ab62da1c45919727bdc9dfcde20,9d8aed739603a361
data/private/portraitnet/general_paintings/antoine-blanchard_place-du-chatelet.jpg,general_painting,0,antoine-blanchard,train,f048efd26b813dd3805bcb944372a331b3e94645f06cbf6db64af1256e6a4ad5,8280fd65f27afc0c
data/private/portraitnet/general_paintings/antoine-blanchard_place-du-luxembourg-le-pantheon.jpg,general_painting,0,antoine-blanchard,train,005715dd6bb2188ff468c16dd531f5e45073d19f0934f486621f0b278cbb4826,c4c99938ec768f23
data/private/portraitnet/general_paintings/antoine-blanchard_place-du-palais-royal.jpg,general_painting,0,antoine-blanchard,train,cbdcbcfd2253cd8bf1c5ecda722afa80387b880ed62a61c4dbf9761cffb11127,9486b371f854c7b4
data/private/portraitnet/general_paintings/armand-guillaumin_dans-le-midi-1910.jpg,general_painting,0,armand-guillaumin,val,b1e09849d023867f506bc44427d62be22a35b5c805549056d5cd75108f0bdfd1,b4b9198d5263a56d
data/private/portraitnet/general_paintings/armand-guillaumin_effts-de-neige-palaiseau-1883.jpg,general_painting,0,armand-guillaumin,val,cb56c6f9260e8c1dfcf23a5b1d83d77eeffe842d139fdbcc518381ee2965ebbe,a627d91811c9dd3e
data/private/portraitnet/general_paintings/armand-guillaumin_epinay-sur-orge-1884.jpg,general_painting,0,armand-guillaumin,val,827e003daf641f6c4fe826c57ad87f16cb94c4f395d05e59c718ff2f97a4944d,c5d4b07439ec648f
data/private/portraitnet/general_paintings/armand-guillaumin_hollow-in-the-snow-1869.jpg,general_painting,0,armand-guillaumin,val,3ab5a9c0ce2795490f545c14372c1598344c8727b745ad9b1e0ff28e8ddda493,9edce71843f22147
data/private/portraitnet/general_paintings/armand-guillaumin_la-creuse-sous-la-neige-1890.jpg,general_painting,0,armand-guillaumin,val,eeab6e9a6c4546c1493b9447ba369e73c503fa5d92794c0a6a808feb84c8bc66,e333c9e6d0cc5c83
data/private/portraitnet/general_paintings/armand-guillaumin_la-place-valhubert-1875.jpg,general_painting,0,armand-guillaumin,val,8783b12b2752585a0d66bf4c70e44d69fe48fd9e536ba07f6e224443bc17cc41,91b2cd5cc9e44ee4
data/private/portraitnet/general_paintings/armand-guillaumin_landscape-of-puy-de-d-me.jpg,general_painting,0,armand-guillaumin,val,160945310e1a6720546bcfdbb3a19a87eb91fc39f81d4e84d9284029f8ecb761,84f2e91f5e4768a2
data/private/portraitnet/general_paintings/armand-guillaumin_le-pont-des-arts-1878.jpg,general_painting,0,armand-guillaumin,val,5862728b14ffa51b55c7959f161aa270cc1fc62c06668b9311d044571d609a71,c8cee7794f8160d8
data/private/portraitnet/general_paintings/armand-guillaumin_le-pornic-1909.jpg,general_painting,0,armand-guillaumin,val,3a0b338ba6b860e304a41913d9c5aed5c0aef2cb4afd1508a758dfb801037876,d395e1ea021d17f1
data/private/portraitnet/general_paintings/armand-guillaumin_le-r-servoir-poitiers-1910.jpg,general_painting,0,armand-guillaumin,val,228c49b4a33048f575ab10db6fb9aa68b65dc29dd07e1e8ae3704278b2409789,86d9b08f436491bf
data/private/portraitnet/general_paintings/armand-guillaumin_les-rapides-a-genetin-1900.jpg,general_painting,0,armand-guillaumin,val,5463c331b3590758357e7b1fe9f9dc230a2cd7a1abd80ee2d6cbda9aa8c32c63,e2e3ae281aceca3c
data/private/portraitnet/general_paintings/armand-guillaumin_les-ruines-a-crozant-1897.jpg,general_painting,0,armand-guillaumin,val,31b0c9a1543b5e172e92cd8741fb65e89d5da2da7ee208fd9b2a44bf5e7708de,91bec3b41f1541f2
data/private/portraitnet/general_paintings/arthur-segal_weg-nach-kynwasser-riesengebirge-1908.jpg,general_painting,0,arthur-segal,train,58bc1e271272e72eb67d97614d85c4ed3a9a1b26133e796b2df7add558af5fc6,e3bf4e3cf1d14408
data/private/portraitnet/general_paintings/auguste-herbin_park-in-paris-1904.jpg,general_painting,0,auguste-herbin,val,fdc0a06a493517d45f2738ed099bae1ea8111228974fdd45990a9cccb1d49c36,e27090e2dc1b6d9d
data/private/portraitnet/general_paintings/auguste-herbin_the-roofs-of-paris-in-the-snow-1902.jpg,general_painting,0,auguste-herbin,val,70191fcfb69c7fd1e40b96223e4a812a6173e7cf78561f406f9b6ff968dc873b,dea5a888701b659f
data/private/portraitnet/general_paintings/augustus-john_study-in-provence-1926.jpg,general_painting,0,augustus-john,train,ae3a057503b15581874db5dc5ff5e123c6ab7970917e3a7d769fb02c45795729,bffd91959790e080
data/private/portraitnet/general_paintings/benozzo-gozzoli_adoration-of-the-magi-1.jpg,general_painting,0,benozzo-gozzoli,val,fe53895b2a1fa59e1a2d73041e4295be4502f56ef80b51a07f5725a1240fac73,fab29161c38ec61e
data/private/portraitnet/general_paintings/benozzo-gozzoli_adoration-of-the-magi.jpg,general_painting,0,benozzo-gozzoli,val,de5dd54643ae67644a2a93809fa08c42b251fe84027d3670057818e3ef20281e,c219b678c9cb19cd
data/private/portraitnet/general_paintings/benozzo-gozzoli_angel-gathering-flowers-in-a-heavenly-landscape-detail.jpg,general_painting,0,benozzo-gozzoli,val,a8d18f46e5779fa008ac58f13cba0c5f51c9b40034d6726581cbb22c16614bc6,f8ad610cba42de3c
data/private/portraitnet/general_paintings/benozzo-gozzoli_angels-worshipping-1461.jpg,general_painting,0,benozzo-gozzoli,val,022bb0d050b3c3877d27718067b2477833aabc34a263a7e5ebc7f345e1257d12,949b6ef3688b8156
data/private/portraitnet/general_paintings/benozzo-gozzoli_angels-worshipping-detail-1461-1.jpg,general_painting,0,benozzo-gozzoli,val,f73ff3eadae3d1675f567b45067ac8ed75cde3590e00d5d971c93fc2b0994b5d,d4017a6d237d7b60
data/private/portraitnet/general_paintings/benozzo-gozzoli_angels-worshipping-detail-1461-2.jpg,general_painting,0,benozzo-gozzoli,val,c38f2214a1836eb883d93fdac00443ab1407b9667ef451022a47478dd95a0ef1,8f587d286a19e56a
data/private/portraitnet/general_paintings/benozzo-gozzoli_angels-worshipping-detail-1461-3.jpg,general_painting,0,benozzo-gozzoli,val,79c60fd5e412c2203e70ab78430795b028d298fc5caa8e4423c9364827f26320,c69c7af304ac39c3
data/private/portraitnet/general_paintings/benozzo-gozzoli_angels-worshipping-detail-1461.jpg,general_painting,0,benozzo-gozzoli,val,aaea5af8ebdffded7b300a1ef3c19c229ebc8ca16d44d1fb455b070c5623e497,c1ce1fa671f06c58
